Id;ClasseImovel;ClasseZona;Fachada;TamanhoLote;Rua;FormaProp;PlanoProp;Servicos;ConfigLote;InclinacaoLote;Bairro;Estrada1;Estrada2;TipoHabitacao;EstiloHabitacao;Qualidade;Condicao;AnoConstrucao;AnoReforma;TipoTelhado;MaterialTelhado;Exterior1;Exterior2;TipoAlvenaria;AreaAlvenaria;QualidadeCobertura;CondicaoExterna;TipoFundacao;AlturaPorao;CondicaoPorao;ParedePorao;TipoAcabPorao1;AreaAcabPorao1;TipoAcabPorao2;AreaAcabPorao2;AreaInacabPorao;AreaPorao;Aquecimento;QualidadeAquecimento;ArCentral;InstalacaoEletrica;AreaTerreo;Area2Andar;BaixaQualiAreaAcab;AreaConstruida;BanheiroPorao;LavaboPorao;Banheiro;Lavabo;BedroomAbvGr;KitchenAbvGr;QualidadeCozinha;TotalQuartos;Funcionalidade;Lareira;LocalGaragem;AnoGaragem;AcabamentoGaragem;CarrosGaragem;AreaGaragem;QualidadeGaragem;CondicaoGaragem;EntradaPavimentada;AreaDeck;AreaVarandaAberta;AreaVarandaFechada;AreaVaranda3Estacoes;AreaAlpendre;AreaPiscina;ValorOutros;MesVenda;AnoVenda;TipoVenda;CondicaoVenda;PrecoVenda;AreaExt;Precom2;Quartosm2
242;30;RM;40,0;3880;Pave;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Norm;Norm;1Fam;1Story;5;9;1945;1997;Gable;CompShg;VinylSd;VinylSd;None;0,0;TA;Gd;CBlock;TA;TA;No;ALQ;329;Unf;0;357;686;GasA;Gd;Y;SBrkr;866;0;0;866;0;0;1;0;2;1;Gd;4;Typ;0;;;;0;0;;;Y;58;42;0;0;0;0;0;8;2007;WD;Normal;110500;100;227,59815242494227;100,00461893764434
243;50;RM;63,0;5000;Pave;Reg;Lvl;AllPub;Corner;Gtl;OldTown;Norm;Norm;1Fam;1.5Fin;5;4;1900;1950;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;TA;TA;BrkTil;TA;TA;No;Unf;0;Unf;0;540;540;GasA;Gd;N;FuseA;889;551;0;1440;0;0;1;0;3;1;TA;6;Typ;0;Attchd;1940,0;Unf;1;352;Fa;TA;Y;0;0;77;0;0;0;0;4;2006;WD;Normal;79000;77;131,86111111111111;77,00416666666666
244;160;RL;75,0;10762;Pave;Reg;Lvl;AllPub;Corner;Gtl;SawyerW;Norm;Norm;TwnhsE;2Story;6;6;1980;1980;Gable;CompShg;Plywood;Plywood;None;0,0;TA;TA;CBlock;Gd;TA;No;Unf;0;Unf;0;626;626;GasA;TA;Y;SBrkr;626;591;0;1217;0;0;1;1;3;1;TA;6;Typ;1;Attchd;1980,0;RFn;1;288;TA;TA;Y;0;28;0;0;0;0;0;4;2009;WD;Normal;120000;28;126,60312243221036;28,00493015612161
245;60;RL;;8880;Pave;IR1;Lvl;AllPub;Inside;Gtl;SawyerW;Norm;Norm;1Fam;2Story;7;5;1994;2002;Gable;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;PConc;Gd;TA;No;GLQ;695;Unf;0;253;948;GasA;Ex;Y;SBrkr;1222;888;0;2110;1;0;2;1;3;1;Gd;8;Typ;2;Attchd;1994,0;RFn;2;463;TA;TA;Y;0;130;0;0;0;0;0;5;2010;WD;Normal;205000;130;227,1563981042654;130,0037914691943
246;20;RL;80,0;10400;Pave;Reg;Lvl;AllPub;Inside;Gtl;NWAmes;Norm;Norm;1Fam;1Story;7;5;1988;1988;Gable;CompShg;Wd Sdng;Wd Sdng;BrkFace;102,0;TA;TA;CBlock;Gd;TA;Av;GLQ;929;Unf;0;916;1845;GasA;Gd;Y;SBrkr;1872;0;0;1872;0;1;2;0;3;1;TA;6;Typ;1;Attchd;1988,0;Fin;2;604;TA;TA;Y;197;39;0;0;0;0;0;6;2006;WD;Normal;241500;236;365,0064102564103;236,00320512820514
247;190;RM;69,0;9142;Pave;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Norm;Norm;2fmCon;2Story;6;8;1910;1950;Gable;CompShg;AsbShng;AsbShng;None;0,0;TA;Fa;Stone;Fa;TA;No;Unf;0;Unf;0;1020;1020;GasA;Gd;N;FuseP;908;1020;0;1928;0;0;2;0;4;2;Fa;9;Typ;0;Detchd;1910,0;Unf;1;440;Po;Po;Y;0;60;112;0;0;0;0;4;2006;WD;Normal;137000;172;243,05809128630705;172,00466804979254
248;20;RL;75,0;11310;Pave;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;6;5;1954;1954;Hip;CompShg;Wd Sdng;BrkFace;None;0,0;TA;TA;CBlock;TA;TA;No;Unf;0;Unf;0;1367;1367;GasA;Ex;Y;SBrkr;1375;0;0;1375;0;0;1;0;2;1;TA;5;Typ;1;Attchd;1954,0;Unf;2;451;TA;TA;Y;0;30;0;0;0;0;0;6;2006;WD;Normal;140000;30;131,8181818181818;30,003636363636364
249;60;RL;72,0;11317;Pave;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;2Story;7;5;2003;2003;Gable;CompShg;VinylSd;VinylSd;BrkFace;101,0;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;840;840;GasA;Ex;Y;SBrkr;840;828;0;1668;0;0;2;1;3;1;Gd;8;Typ;0;Attchd;2003,0;RFn;2;500;TA;TA;Y;144;68;0;0;0;0;0;9;2007;WD;Normal;180000;212;319,9136690647482;212,00479616306956
250;50;RL;;159000;Pave;IR2;Low;AllPub;CulDSac;Sev;ClearCr;Norm;Norm;1Fam;1.5Fin;6;7;1958;2006;Gable;CompShg;Wd Sdng;HdBoard;BrkCmn;472,0;Gd;TA;CBlock;Gd;TA;Gd;Rec;697;Unf;0;747;1444;GasA;Gd;Y;SBrkr;1444;700;0;2144;0;1;2;0;4;1;Gd;7;Typ;2;Attchd;1958,0;Fin;2;389;TA;TA;Y;0;98;0;0;0;0;500;6;2007;WD;Normal;277000;98;227,19776119402985;98,00326492537313
251;30;RL;55,0;5350;Pave;IR1;Lvl;AllPub;Inside;Gtl;BrkSide;Norm;Norm;1Fam;1Story;3;2;1940;1966;Gable;CompShg;Wd Sdng;Plywood;None;0,0;TA;Po;CBlock;TA;TA;No;Unf;0;Unf;0;728;728;GasA;Ex;Y;SBrkr;1306;0;0;1306;0;0;1;0;3;1;Fa;6;Mod;0;;;;0;0;;;Y;263;0;0;0;0;0;450;5;2010;WD;Normal;76500;263;321,57580398162327;263,00459418070443
252;120;RM;44,0;4750;Pave;IR1;HLS;AllPub;Inside;Mod;Crawfor;Norm;Norm;TwnhsE;1Story;8;5;2006;2007;Hip;CompShg;VinylSd;VinylSd;Stone;481,0;Gd;TA;PConc;Gd;TA;Gd;GLQ;1573;Unf;0;0;1573;GasA;Ex;Y;SBrkr;1625;0;0;1625;1;1;2;0;2;1;Gd;5;Typ;1;Attchd;2006,0;Fin;2;538;TA;TA;Y;123;0;0;0;153;0;0;12;2007;WD;Family;235000;123;267,61538461538464;123,00307692307692
253;60;RL;65,0;8366;Pave;IR1;Lvl;AllPub;Inside;Gtl;SawyerW;Norm;Norm;1Fam;2Story;6;5;2004;2004;Gable;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;798;798;GasA;Ex;Y;SBrkr;798;842;0;1640;0;0;2;1;3;1;Gd;6;Typ;0;Attchd;2004,0;RFn;2;520;TA;TA;Y;138;45;0;0;0;0;0;12;2008;WD;Normal;173000;183;288,4878048780488;183,00365853658536
254;80;RL;85,0;9350;Pave;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;SLvl;6;7;1964;1991;Hip;CompShg;HdBoard;HdBoard;BrkFace;108,0;TA;TA;CBlock;Gd;TA;Gd;LwQ;270;ALQ;580;452;1302;GasA;Ex;Y;SBrkr;1302;0;0;1302;0;1;2;0;3;1;Gd;7;Min1;0;Attchd;1964,0;RFn;1;309;TA;TA;Y;333;0;0;0;0;0;0;10;2007;CWD;Normal;158000;333;454,3517665130568;333,005376344086
255;20;RL;70,0;8400;Pave;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;6;1957;1957;Gable;CompShg;MetalSd;MetalSd;None;0,0;TA;Gd;CBlock;TA;TA;No;Rec;922;Unf;0;392;1314;GasA;TA;Y;SBrkr;1314;0;0;1314;1;0;1;0;3;1;TA;5;Typ;0;Attchd;1957,0;RFn;1;294;TA;TA;Y;250;0;0;0;0;0;0;6;2010;WD;Normal;145000;250;360,3500761035008;250,00380517503805
256;60;RL;66,0;8738;Pave;IR1;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Norm;1Fam;2Story;7;5;1999;1999;Gable;CompShg;VinylSd;VinylSd;BrkFace;302,0;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;975;975;GasA;Ex;Y;SBrkr;1005;1286;0;2291;0;0;2;1;4;1;Gd;8;Typ;1;BuiltIn;1999,0;Fin;2;429;TA;TA;Y;192;0;0;0;0;0;0;2;2006;WD;Normal;230000;192;292,3928415539066;192,00349192492362
257;60;FV;64,0;8791;Pave;IR1;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;1Fam;2Story;6;5;2003;2003;Gable;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;PConc;Gd;TA;No;Rec;503;Unf;0;361;864;GasA;Ex;Y;SBrkr;864;864;0;1728;0;0;2;1;3;1;Gd;7;Typ;0;Attchd;2003,0;RFn;2;673;TA;TA;Y;216;56;0;0;0;0;0;5;2008;WD;Normal;207500;272;392,08101851851853;272,0040509259259
258;20;RL;68,0;8814;Pave;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;7;5;2006;2006;Gable;CompShg;VinylSd;VinylSd;Stone;180,0;Gd;TA;PConc;Gd;TA;No;GLQ;1334;Unf;0;270;1604;GasA;Ex;Y;SBrkr;1604;0;0;1604;1;0;2;1;3;1;Gd;8;Typ;1;Attchd;2006,0;RFn;2;660;TA;TA;Y;123;110;0;0;0;0;0;3;2009;WD;Abnorml;220000;233;370,15710723192024;233,00498753117208
259;60;RL;80,0;12435;Pave;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;2Story;7;5;2001;2001;Gable;CompShg;VinylSd;VinylSd;BrkFace;172,0;Gd;TA;PConc;Gd;TA;No;GLQ;361;Unf;0;602;963;GasA;Ex;Y;SBrkr;963;829;0;1792;0;0;2;1;3;1;Gd;7;Typ;1;Attchd;2001,0;RFn;2;564;TA;TA;Y;0;96;0;245;0;0;0;5;2008;WD;Normal;231500;341;470,1852678571429;341,00390625
260;20;RM;70,0;12702;Pave;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Norm;Norm;1Fam;1Story;5;5;1956;1956;Gable;CompShg;BrkFace;BrkFace;None;0,0;TA;TA;PConc;;;;;0;;0;0;0;GasA;Gd;Y;FuseA;882;0;0;882;0;0;1;0;2;1;TA;4;Typ;0;Detchd;1956,0;Unf;1;308;TA;TA;Y;0;45;0;0;0;0;0;12;2008;WD;Normal;97000;45;154,97732426303855;45,00453514739229
261;80;RL;120,0;19296;Pave;Reg;Lvl;AllPub;Corner;Gtl;NAmes;Artery;Norm;1Fam;SLvl;6;5;1962;1962;Gable;CompShg;Wd Sdng;Wd Sdng;BrkFace;399,0;TA;TA;CBlock;TA;TA;Gd;Rec;672;ALQ;690;0;1362;GasA;TA;Y;SBrkr;1382;0;0;1382;1;0;1;0;3;1;TA;6;Typ;1;Attchd;1991,0;Unf;2;884;TA;TA;Y;0;0;252;0;0;0;0;5;2009;WD;Normal;176000;252;379,35166425470334;252,0043415340087
262;60;RL;69,0;9588;Pave;IR1;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;2Story;8;5;2007;2007;Gable;CompShg;CemntBd;CmentBd;Stone;270,0;Gd;TA;PConc;Ex;TA;No;Unf;0;Unf;0;1482;1482;GasA;Ex;Y;SBrkr;1482;1092;0;2574;0;0;2;1;3;1;Ex;10;Typ;1;BuiltIn;2007,0;Fin;3;868;TA;TA;Y;0;148;0;0;0;0;0;11;2007;New;Partial;276000;148;255,22610722610722;148,00388500388502
263;80;RL;88,0;8471;Pave;IR1;Lvl;AllPub;Corner;Gtl;Sawyer;Norm;Norm;1Fam;SLvl;6;7;1977;1995;Gable;CompShg;HdBoard;Plywood;BrkFace;46,0;TA;TA;CBlock;Gd;Gd;Av;ALQ;506;Unf;0;0;506;GasA;TA;Y;SBrkr;1212;0;0;1212;1;0;1;0;3;1;TA;6;Typ;1;Attchd;1978,0;Unf;2;492;TA;TA;Y;292;12;0;0;0;0;0;7;2006;WD;Normal;151000;304;428,5874587458746;304,0049504950495
264;50;RM;50,0;5500;Pave;Reg;Lvl;AllPub;Corner;Gtl;OldTown;Norm;Norm;1Fam;1.5Fin;5;7;1929;2001;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;TA;TA;BrkTil;TA;TA;No;LwQ;234;ALQ;692;0;926;GasA;TA;Y;SBrkr;926;0;390;1316;1;0;1;0;3;1;TA;6;Typ;0;Detchd;1974,0;Unf;2;484;TA;TA;Y;0;0;0;0;0;0;0;4;2010;WD;Normal;130000;0;98,78419452887537;0,004559270516717325
265;30;RM;30,0;5232;Pave;IR3;Bnk;AllPub;Inside;Gtl;OldTown;Artery;Norm;1Fam;1Story;5;5;1925;2004;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;TA;TA;BrkTil;Fa;TA;No;Unf;0;Unf;0;680;680;GasA;Gd;N;FuseP;764;0;0;764;0;0;1;0;2;1;TA;4;Typ;0;Detchd;1965,0;Unf;2;504;TA;TA;N;0;0;0;0;0;0;0;6;2008;WD;Normal;73000;0;95,54973821989529;0,005235602094240838
266;20;RL;78,0;12090;Pave;IR1;Lvl;AllPub;Inside;Gtl;NWAmes;Norm;Norm;1Fam;1Story;6;6;1981;1981;Gable;CompShg;MetalSd;MetalSd;BrkFace;210,0;TA;Gd;CBlock;Gd;TA;No;GLQ;588;LwQ;228;606;1422;GasA;TA;Y;SBrkr;1422;0;0;1422;0;0;2;0;3;1;Gd;7;Typ;1;Attchd;1981,0;Fin;2;576;TA;TA;Y;276;0;0;0;0;0;0;6;2008;WD;Normal;175500;276;399,4177215189873;276,0049226441632
267;60;RL;70,0;11207;Pave;IR1;HLS;AllPub;FR2;Gtl;Gilbert;Norm;Norm;1Fam;2Story;6;5;1997;1997;Gable;CompShg;VinylSd;VinylSd;None;0,0;TA;TA;PConc;Gd;TA;Av;GLQ;714;Unf;0;88;802;GasA;Gd;Y;SBrkr;802;709;0;1511;1;0;2;1;3;1;TA;8;Typ;1;Attchd;1997,0;Fin;2;413;TA;TA;Y;95;75;0;0;0;0;0;6;2006;WD;Normal;185000;170;292,4354731965586;170,00529450694904
268;75;RL;60,0;8400;Pave;Reg;Bnk;AllPub;Inside;Mod;SWISU;Norm;Norm;1Fam;2.5Fin;5;8;1939;1997;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;TA;TA;PConc;TA;TA;No;LwQ;378;Unf;0;342;720;GasA;Ex;Y;SBrkr;1052;720;420;2192;0;0;2;1;4;1;Gd;8;Typ;1;Detchd;1939,0;Unf;1;240;TA;TA;Y;262;24;0;0;0;0;0;7;2008;WD;Normal;179500;286;367,88868613138686;286,0036496350365
269;30;RM;71,0;6900;Pave;Reg;Lvl;AllPub;Inside;Gtl;IDOTRR;Norm;Norm;1Fam;1Story;5;6;1940;1955;Gable;CompShg;VinylSd;VinylSd;None;0,0;TA;TA;CBlock;TA;TA;No;ALQ;403;Rec;125;212;740;GasA;Ex;Y;SBrkr;778;0;0;778;0;0;1;0;2;1;TA;4;Typ;1;Detchd;1966,0;Fin;1;924;Ex;Ex;Y;0;25;0;0;0;0;0;2;2008;WD;Normal;120500;25;179,88431876606683;25,005141388174806
270;20;RL;;7917;Pave;IR1;Lvl;AllPub;Corner;Gtl;Edwards;Norm;Norm;1Fam;1Story;6;7;1976;1976;Hip;CompShg;HdBoard;HdBoard;BrkFace;174,0;TA;Gd;CBlock;TA;Gd;No;BLQ;751;Unf;0;392;1143;GasA;TA;Y;SBrkr;1113;0;0;1113;1;0;1;1;3;1;TA;6;Typ;1;Attchd;1987,0;RFn;1;504;TA;Gd;Y;370;30;0;0;0;0;0;5;2007;WD;Normal;148000;400;532,973944294699;400,00539083557953
271;60;FV;84,0;10728;Pave;Reg;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;1Fam;2Story;8;5;2006;2006;Gable;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;PConc;Gd;TA;Mn;Unf;0;Unf;0;1095;1095;GasA;Gd;Y;SBrkr;1095;844;0;1939;0;0;2;1;3;1;Gd;8;Typ;1;Attchd;2006,0;RFn;3;1053;TA;TA;Y;192;51;0;0;0;0;0;8;2006;New;Partial;266000;243;380,1841155234657;243,00412583806084
272;20;RL;73,0;39104;Pave;IR1;Low;AllPub;CulDSac;Sev;ClearCr;Norm;Norm;1Fam;1Story;7;7;1954;2005;Flat;Membran;Plywood;Plywood;None;0,0;TA;TA;CBlock;Gd;TA;Gd;LwQ;226;GLQ;1063;96;1385;GasA;Ex;Y;SBrkr;1363;0;0;1363;1;0;1;0;2;1;TA;5;Mod;2;Attchd;1954,0;Unf;2;439;TA;TA;Y;81;0;0;0;0;0;0;4;2008;WD;Normal;241500;81;258,1826852531181;81,00366837857666
273;60;RL;92,0;11764;Pave;IR1;Lvl;AllPub;CulDSac;Gtl;NoRidge;Norm;Norm;1Fam;2Story;8;7;1999;2007;Gable;CompShg;VinylSd;VinylSd;BrkFace;348,0;Gd;TA;PConc;Gd;TA;No;GLQ;524;Unf;0;628;1152;GasA;Ex;Y;SBrkr;1164;1106;0;2270;0;0;2;1;4;1;Gd;9;Typ;1;Attchd;1999,0;Fin;3;671;TA;TA;Y;132;57;0;0;0;0;0;4;2010;WD;Normal;290000;189;316,7533039647577;189,00396475770924
274;20;RL;80,0;9600;Pave;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Feedr;Norm;1Fam;1Story;6;6;1958;1988;Hip;CompShg;Wd Sdng;Wd Sdng;BrkCmn;183,0;TA;TA;CBlock;TA;TA;No;Rec;620;LwQ;620;0;1240;GasA;Gd;Y;SBrkr;1632;0;0;1632;1;0;2;0;3;1;TA;6;Min1;1;Attchd;1958,0;RFn;1;338;TA;TA;Y;289;0;0;0;0;0;0;4;2009;WD;Normal;139000;289;374,171568627451;289,00367647058823
275;20;RL;76,0;8314;Pave;Reg;Lvl;AllPub;Corner;Gtl;Mitchel;Norm;Norm;1Fam;1Story;5;7;1982;1982;Gable;CompShg;HdBoard;ImStucc;None;0,0;TA;TA;CBlock;TA;TA;Gd;ALQ;546;Unf;0;270;816;GasA;TA;Y;SBrkr;816;0;0;816;0;0;1;0;2;1;TA;5;Typ;0;Attchd;1982,0;Unf;1;264;TA;TA;Y;168;0;0;0;0;0;0;6;2007;WD;Normal;124500;168;320,5735294117647;168,0061274509804
276;50;RL;55,0;7264;Pave;Reg;Lvl;AllPub;Inside;Gtl;BrkSide;Norm;Norm;1Fam;1.5Fin;7;7;1925;2007;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;Gd;Gd;BrkTil;TA;TA;No;Unf;0;Unf;0;952;952;GasW;Gd;N;SBrkr;952;596;0;1548;0;0;2;1;3;1;Ex;5;Typ;0;Detchd;1978,0;Unf;2;672;TA;TA;Y;74;0;0;0;144;0;0;10;2009;WD;Normal;205000;74;206,42894056847544;74,0032299741602
277;20;RL;129,0;9196;Pave;IR1;Lvl;AllPub;Inside;Gtl;Mitchel;Norm;Norm;1Fam;1Story;7;5;2003;2003;Gable;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;PConc;Ex;TA;No;Unf;0;Unf;0;1560;1560;GasA;Ex;Y;SBrkr;1560;0;0;1560;0;0;2;0;3;1;Gd;7;Typ;0;Attchd;2003,0;Fin;2;573;TA;TA;Y;100;150;0;0;0;0;0;4;2010;WD;Normal;201000;250;378,8461538461538;250,00448717948717
278;20;RL;140,0;19138;Pave;Reg;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Norm;1Fam;1Story;4;5;1951;1951;Gable;CompShg;VinylSd;VinylSd;None;0,0;TA;TA;CBlock;TA;TA;No;LwQ;120;Unf;0;744;864;GasA;Ex;Y;SBrkr;864;0;0;864;0;0;1;0;2;1;TA;4;Typ;0;Detchd;1951,0;Unf;2;400;TA;TA;Y;0;0;0;0;0;0;0;6;2010;WD;Normal;141000;0;163,19444444444446;0,004629629629629629
279;20;RL;107,0;14450;Pave;Reg;Lvl;AllPub;Inside;Gtl;NridgHt;Norm;Norm;1Fam;1Story;9;5;2006;2007;Gable;CompShg;CemntBd;CmentBd;BrkFace;315,0;Ex;TA;PConc;Ex;TA;Gd;Unf;0;Unf;0;2121;2121;GasA;Ex;Y;SBrkr;2121;0;0;2121;0;0;2;1;3;1;Ex;8;Typ;1;Attchd;2007,0;Fin;3;732;TA;TA;Y;124;98;0;0;142;0;0;5;2007;New;Partial;415298;222;417,8029231494578;222,003771805752
280;60;RL;83,0;10005;Pave;Reg;Lvl;AllPub;Inside;Gtl;ClearCr;Norm;Norm;1Fam;2Story;7;5;1977;1977;Hip;CompShg;Plywood;Plywood;BrkFace;299,0;TA;TA;CBlock;Gd;TA;No;BLQ;392;Unf;0;768;1160;GasA;Ex;Y;SBrkr;1156;866;0;2022;0;0;2;1;4;1;TA;8;Typ;1;Attchd;1977,0;Fin;2;505;TA;TA;Y;288;117;0;0;0;0;0;3;2008;WD;Normal;192000;405;499,95548961424333;405,0039564787339
281;60;RL;82,0;11287;Pave;Reg;Lvl;AllPub;Inside;Gtl;SawyerW;Norm;Norm;1Fam;2Story;7;6;1989;1989;Gable;CompShg;Plywood;Plywood;BrkFace;340,0;Gd;TA;CBlock;Gd;TA;Av;GLQ;421;Unf;0;386;807;GasA;Gd;Y;SBrkr;1175;807;0;1982;0;0;2;1;3;1;Gd;7;Typ;1;Attchd;1989,0;Fin;2;575;TA;TA;Y;0;84;0;196;0;0;0;1;2007;WD;Normal;228500;280;395,28758829465187;280,0035317860747
282;20;FV;60,0;7200;Pave;Reg;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;1Fam;1Story;6;5;2006;2006;Gable;CompShg;VinylSd;VinylSd;Stone;68,0;Gd;TA;PConc;Gd;TA;No;GLQ;905;Unf;0;357;1262;GasA;Gd;Y;SBrkr;1262;0;0;1262;0;0;2;0;2;1;Gd;5;Typ;0;Attchd;2006,0;Fin;2;572;TA;TA;Y;0;120;0;0;0;0;0;5;2006;New;Partial;185000;120;266,5927099841522;120,0039619651347
283;120;RL;34,0;5063;Pave;Reg;Lvl;AllPub;Inside;Gtl;NridgHt;Norm;Norm;Twnhs;1Story;7;5;2007;2008;Gable;CompShg;VinylSd;VinylSd;Stone;166,0;Gd;TA;PConc;Gd;TA;No;GLQ;904;Unf;0;410;1314;GasA;Ex;Y;SBrkr;1314;0;0;1314;1;0;2;0;2;1;Gd;6;Typ;1;Attchd;2008,0;RFn;2;626;TA;TA;Y;172;62;0;0;0;0;0;4;2009;ConLw;Normal;207500;234;391,91476407914763;234,00456621004565
284;20;RL;74,0;9612;Pave;Reg;Lvl;AllPub;Inside;Gtl;Somerst;Feedr;Norm;1Fam;1Story;8;5;2008;2009;Gable;CompShg;VinylSd;VinylSd;Stone;72,0;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;1468;1468;GasA;Ex;Y;SBrkr;1468;0;0;1468;0;0;2;0;3;1;Gd;6;Typ;1;Attchd;2008,0;Fin;3;898;TA;TA;Y;210;150;0;0;0;0;0;12;2009;New;Partial;244600;360;526,6212534059946;360,00408719346046
285;120;RL;50,0;8012;Pave;Reg;Lvl;AllPub;Inside;Gtl;SawyerW;Norm;Norm;TwnhsE;1Story;6;5;1992;1992;Gable;CompShg;Plywood;ImStucc;None;0,0;Gd;TA;PConc;Gd;TA;No;GLQ;430;Unf;0;1145;1575;GasA;Gd;Y;SBrkr;1575;0;0;1575;1;0;2;0;2;1;Gd;5;Typ;0;Attchd;1992,0;RFn;2;529;TA;TA;Y;0;0;52;0;0;0;0;7;2007;WD;Normal;179200;52;165,77777777777777;52,00317460317461
286;160;FV;35,0;4251;Pave;IR1;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;TwnhsE;2Story;7;5;2006;2007;Gable;CompShg;MetalSd;MetalSd;None;0,0;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;625;625;GasA;Ex;Y;SBrkr;625;625;0;1250;0;0;2;1;2;1;Gd;5;Typ;0;Detchd;2006,0;RFn;2;528;TA;TA;Y;0;54;0;0;0;0;0;6;2007;New;Partial;164700;54;185,76;54,004
287;50;RL;77,0;9786;Pave;IR1;Bnk;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1.5Fin;6;7;1962;1981;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;TA;TA;CBlock;TA;TA;No;Rec;600;Unf;0;312;912;GasA;TA;Y;SBrkr;1085;649;0;1734;0;0;1;1;3;1;Gd;7;Typ;1;Attchd;1962,0;RFn;2;440;TA;TA;Y;0;0;0;0;128;0;0;6;2006;WD;Normal;159000;0;91,6955017301038;0,004036908881199538
288;20;RL;;8125;Pave;IR1;Lvl;AllPub;Corner;Gtl;NAmes;Norm;Norm;1Fam;1Story;4;4;1971;1971;Gable;CompShg;HdBoard;HdBoard;None;0,0;TA;TA;CBlock;TA;TA;No;BLQ;614;Unf;0;244;858;GasA;TA;Y;SBrkr;858;0;0;858;0;0;1;0;3;1;TA;5;Typ;0;;;;0;0;;;Y;0;0;0;0;0;0;0;6;2006;WD;Normal;88000;0;102,56410256410257;0,005827505827505828
289;20;RL;;9819;Pave;IR1;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Norm;1Fam;1Story;5;5;1967;1967;Gable;CompShg;MetalSd;MetalSd;BrkFace;31,0;TA;Gd;CBlock;TA;TA;No;BLQ;450;Unf;0;432;882;GasA;TA;Y;SBrkr;900;0;0;900;0;0;1;0;3;1;TA;5;Typ;0;Detchd;1970,0;Unf;1;280;TA;TA;Y;0;0;0;0;0;0;0;2;2010;WD;Normal;122000;0;135,55555555555554;0,005555555555555556
290;70;RL;60,0;8730;Pave;Reg;Lvl;AllPub;Inside;Gtl;BrkSide;RRAn;Norm;1Fam;2Story;6;7;1915;2003;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;TA;TA;BrkTil;TA;TA;No;Unf;0;Unf;0;698;698;GasA;Ex;Y;FuseA;698;698;0;1396;0;0;1;0;3;1;TA;7;Typ;0;Detchd;2003,0;Unf;1;384;TA;TA;Y;0;0;0;0;259;0;0;7;2007;WD;Normal;153575;0;110,01074498567336;0,00501432664756447
291;60;RL;120,0;15611;Pave;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;2Story;8;5;2006;2006;Gable;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;PConc;Gd;TA;Av;Unf;0;Unf;0;1079;1079;GasA;Ex;Y;SBrkr;1079;840;0;1919;0;0;2;1;3;1;Gd;8;Typ;1;Attchd;2006,0;RFn;2;685;Gd;TA;Y;0;51;0;0;0;0;0;7;2006;New;Partial;233230;51;172,5372589890568;51,004168837936426
